g_fit,E_fit_exp,E_fit_avg,Grad Gs/cm,Intensity a.u.,Grad T/m,Normalized Intensity
17.506371743486973,0.23171070316986586,0.23257031706245943,,,,
17.557286573146293,0.23020216751781367,0.23106032574825075,,,,
17.608201402805612,0.22870348973653978,0.22955976534933922,,,,
17.659116232464932,0.2272146235135782,0.22806859463535198,,,,
17.710031062124248,0.22573552217830514,0.22658677217248083,,,,
17.760945891783567,0.22426613871484524,0.2251142563325592,,,,
17.811860721442887,0.22280642577485887,0.22365100530200097,,,,
17.862775551102207,0.2213563356902066,0.22219697709060168,,,,
17.913690380761523,0.21991582048549133,0.2207521295402024,,,,
17.964605210420842,0.2184848318904758,0.21931642033321705,,,,
18.015520040080162,0.21706332135237522,0.21788980700102384,,,,
18.06643486973948,0.2156512400480227,0.21647224693222214,,,,
18.117349699398797,0.21424853889590717,0.21506369738075395,,,,
18.168264529058117,0.21285516856808262,0.2136641154738924,,,,
18.219179358717437,0.2114710795019475,0.21227345822009713,,,,
18.270094188376753,0.21009622191189328,0.2108916825167376,,,,
18.321009018036072,0.20873054580082143,0.20951874515768476,,,,
18.371923847695392,0.2073740009715278,0.20815460284077317,,,,
18.42283867735471,0.20602653703795415,0.2067992121751328,,,,
18.473753507014028,0.20468810343630495,0.20545252968839273,,,,
18.524668336673347,0.2033586494360295,0.20411451183375645,,,,
18.575583166332667,0.20203812415066935,0.20278511499695148,,,,
18.626497995991986,0.20072647654856873,0.20146429550305242,,,,
18.677412825651302,0.19942365546344876,0.20015200962317956,,,,
18.728327655310622,0.1981296096048446,0.19884821358107319,,,,
18.77924248496994,0.19684428756840505,0.19755286355954627,,,,
18.83015731462926,0.19556763784605363,0.1962659157068143,,,,
18.881072144288577,0.1942996088360119,0.194987326142705,,,,
18.931986973947897,0.19304014885268328,0.1937170509647485,,,,
18.982901803607216,0.19178920613639852,0.19245504625414894,,,,
19.033816633266532,0.19054672886302143,0.19120126808163856,,,,
19.084731462925852,0.18931266515341522,0.18995567251321605,,,,
19.13564629258517,0.18808696308276904,0.18871821561576876,,,,
19.18656112224449,0.18686957068978488,0.1874888534625867,,,,
19.237475951903807,0.1856604359857246,0.18626754213874355,,,,
19.288390781563127,0.18445950696331634,0.1850542377463941,,,,
19.339305611222446,0.18326673160552248,0.18384889640994828,,,,
19.390220440881766,0.1820820578941659,0.1826514742811351,,,,
19.441135270541082,0.180905433818418,0.18146192754395757,,,,
19.4920501002004,0.1797368073831454,0.18028021241954165,,,,
19.54296492985972,0.17857612661711886,0.1791062851708462,,,,
19.59387975951904,0.17742333958108125,0.17794010210739042,,,,
19.644794589178357,0.17627839437567755,0.17678161958969715,,,,
19.695709418837676,0.1751412391492446,0.1756307940337719,,,,
19.746624248496996,0.1740118221054638,0.17448758191542732,,,,
19.797539078156312,0.1728900915108748,0.17335193977452107,,,,
19.84845390781563,0.17177599570225047,0.17222382421907426,,,,
19.89936873747495,0.17066948309383606,0.17110319192930815,,,,
19.95028356713427,0.16957050218444977,0.16998999966164016,,,,
20.001198396793587,0.16847900156444773,0.16888420425244907,,,,
20.052113226452907,0.16739492992255156,0.1677857626218763,,,,
20.103028056112226,0.16631823605254215,0.16669463177747587,,,,
20.153942885771546,0.1652488688598168,0.16561076881778414,,,,
20.20485771543086,0.1641867773678125,0.16453413093579905,,,,
20.25577254509018,0.1631319107242953,0.16346467542237114,,,,
20.3066873747495,0.16208421820751617,0.16240235966950758,,,,
20.35760220440882,0.16104364923223524,0.1613471411735949,,,,
20.408517034068137,0.1600101533556125,0.16029897753851466,,,,
20.459431863727456,0.15898368028296897,0.1592578264786909,,,,
20.510346693386776,0.1579641798734167,0.158223645822116,,,,
